,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
486,232.65,we both know,Bryson Tiller,album,kentucky hip hop,4447390,True,True to Self,5/26/2017,5,19,0.917,0.392,10,-5.108,0,0.315,0.16,0.000156,0.104,0.544,131.514,160907,4,hip hop,1265.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.4,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,208.0,0.004807692,0.004807692,0.0,0.004807692,0.0,0.004807692,0.0,0.004807692,0.009615385,0.009615385,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.5,0.5,0.0,1.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0,english speaking and nordic
516,681.1,roaring 20s,Panic! At The Disco,album,baroque pop,10097733,False,Pray for the Wicked,6/22/2018,5,11,0.271,0.948,1,-2.207,1,0.263,0.0467,0.0,0.163,0.515,83.19,186600,4,pop,876.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.7,1.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,6.0,323.0,0.0,0.003095975,0.003095975,0.003095975,0.009287926,0.003095975,0.00619195,0.012383901,0.009287926,0.018575851,0.0,0.076923077,0.076923077,0.076923077,0.230769231,0.076923077,0.153846154,0.307692308,0.333333333,0.666666667,0.0,10.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,english speaking and nordic
533,25052.1,ball for me,Post Malone - Nicki Minaj,album,dfw rap,29173640,True,beerbongs & bentleys,4/27/2018,10,18,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4,rap,932.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-1.0,-1.0,0.1,0.0,-16.0,-2.0,8.0,4.0,4.0,3.0,5.0,3.0,2.0,6.0,9.0,7.0,422.0,0.018957346,0.009478673,0.009478673,0.007109005,0.011848341,0.007109005,0.004739336,0.014218009,0.021327014,0.016587678,0.228571429,0.114285714,0.114285714,0.085714286,0.142857143,0.085714286,0.057142857,0.171428571,0.5625,0.4375,9.0,18.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,english speaking and nordic
557,43.2,hunger,Florence + The Machine,album,art pop,5344593,False,High As Hope,6/29/2018,2,10,0.729,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,116.016,214667,4,pop,869.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,-1.0,-1.0,-3.15,0.0,-8.0,-2.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,8.0,9.0,7.0,285.0,0.014035088,0.010526316,0.010526316,0.021052632,0.014035088,0.014035088,0.010526316,0.028070175,0.031578947,0.024561404,0.114285714,0.085714286,0.085714286,0.171428571,0.114285714,0.114285714,0.085714286,0.228571429,0.5625,0.4375,0.0,1.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,0,0,english speaking and nordic
570,790.2,run,Joji,album,alternative r&b,3586162,False,Nectar,9/24/2020,7,18,0.448,0.72,7,-3.954,1,0.0332,0.0427,0.000292,0.614,0.361,157.919,195000,3,r&b/soul,51.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0.0,0.0,-0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,1,english speaking and nordic
590,115.6,refugee,Tom Petty and the Heartbreakers,album,album rock,1575881,False,Damn The Torpedoes (Deluxe Edition),10/19/1979,1,18,0.579,0.705,6,-4.911,0,0.0339,0.0273,0.0,0.0704,0.761,116.173,201693,4,rock,14993.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,0.0,-1.0,-1.0,-0.25,0.0,-3.0,-1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,210.0,0.004761905,0.004761905,0.0,0.00952381,0.0,0.014285714,0.0,0.0,0.00952381,0.004761905,0.142857143,0.142857143,0.0,0.285714286,0.0,0.428571429,0.0,0.0,0.666666667,0.333333333,0.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,english speaking and nordic
595,8041.15,workin me,Quavo,single,atl hip hop,4454166,True,W O R K I N M E,8/10/2018,1,1,0.79,0.629,8,-4.055,1,0.142,0.182,7.06e-06,0.338,0.267,170.023,169620,4,hip hop,827.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,1,english speaking and nordic
600,831.7,business is business,Lil Baby - Gunna,album,atl hip hop,5372519,True,Drip Harder,10/5/2018,2,13,0.821,0.636,7,-6.038,0,0.0899,0.288,0.0,0.104,0.4,142.008,162268,4,hip hop,771.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-1.35,-6.0,-25.0,2.0,7.0,8.0,4.0,9.0,6.0,9.0,6.0,6.0,12.0,14.0,470.0,0.014893617,0.017021277,0.008510638,0.019148936,0.012765957,0.019148936,0.012765957,0.012765957,0.025531915,0.029787234,0.127272727,0.145454545,0.072727273,0.163636364,0.109090909,0.163636364,0.109090909,0.109090909,0.461538462,0.538461538,7.0,9.0,0.0,0.0,1.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,1,english speaking and nordic
604,481.6,"baby, you make me crazy",Sam Smith,album,pop,14303985,False,The Thrill Of It All (Special Edition),11/3/2017,7,14,0.513,0.648,5,-7.714,0,0.0994,0.00739,4.87e-05,0.176,0.497,169.743,207966,4,pop,1107.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,english speaking and nordic
628,77.6,the next best american record,Lana Del Rey,album,art pop,11440791,False,Norman Fucking Rockwell!,8/30/2019,10,14,0.387,0.352,2,-9.77,1,0.0353,0.624,3.81e-05,0.112,0.113,107.892,349347,4,pop,442.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.55,5.0,12.0,6.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,7.0,313.0,0.003194888,0.009584665,0.0,0.0,0.009584665,0.003194888,0.003194888,0.006389776,0.003194888,0.022364217,0.090909091,0.272727273,0.0,0.0,0.272727273,0.090909091,0.090909091,0.181818182,0.125,0.875,0.0,5.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,english speaking and nordic
639,1577.4,make it rain,Pop Smoke - Rowdy Rebel,single,brooklyn drill,2441830,True,Make It Rain,6/12/2020,1,1,0.54,0.77,1,-3.981,1,0.389,0.194,2.74e-05,0.372,0.565,159.494,204000,4,trap,155.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,1.0,-1.0,1.0,-1.5,1.0,-8.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,238.0,0.004201681,0.004201681,0.0,0.016806723,0.0,0.004201681,0.004201681,0.008403361,0.004201681,0.008403361,0.1,0.1,0.0,0.4,0.0,0.1,0.1,0.2,0.333333333,0.666666667,1.0,1.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,1,english speaking and nordic
683,6943.7,revenge,XXXTENTACION,album,emo rap,22910410,True,17,8/25/2017,5,11,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,rap,1177.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-7.05,-12.0,-27.0,-9.0,11.0,8.0,7.0,10.0,5.0,8.0,4.0,7.0,17.0,8.0,475.0,0.023157895,0.016842105,0.014736842,0.021052632,0.010526316,0.016842105,0.008421053,0.014736842,0.035789474,0.016842105,0.183333333,0.133333333,0.116666667,0.166666667,0.083333333,0.133333333,0.066666667,0.116666667,0.68,0.32,7.0,6.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,english speaking and nordic
714,711.05,only you freestyle,Headie One - Drake,single,uk hip hop,220967,True,Only You Freestyle,7/20/2020,1,1,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,248937,4,hip hop,117.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,1.0,1.0,2.85,-2.0,10.0,3.0,6.0,10.0,6.0,10.0,6.0,8.0,6.0,10.0,15.0,18.0,763.0,0.007863696,0.01310616,0.007863696,0.01310616,0.007863696,0.010484928,0.007863696,0.01310616,0.01965924,0.023591088,0.096774194,0.161290323,0.096774194,0.161290323,0.096774194,0.129032258,0.096774194,0.161290323,0.454545455,0.545454545,5.0,21.0,1.0,0.0,0.0,1.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,english speaking and nordic
732,3518.4,thumbs,Sabrina Carpenter,album,dance pop,3088219,False,EVOLution,10/14/2016,3,10,0.721,0.722,8,-3.56,1,0.0577,0.025,0.0,0.0889,0.112,135.118,216467,4,pop,1483.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0,english speaking and nordic
754,296.5,mary janes last dance,Tom Petty and the Heartbreakers,compilation,album rock,1575881,False,Greatest Hits,11/16/1993,18,19,0.451,0.669,10,-9.033,1,0.0651,0.0267,0.0,0.153,0.523,169.632,272133,4,rock,9851.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,-1.0,-1.0,-1.0,0.75,-4.0,-6.0,-1.0,2.0,5.0,1.0,2.0,5.0,4.0,1.0,4.0,6.0,5.0,241.0,0.008298755,0.020746888,0.004149378,0.008298755,0.020746888,0.01659751,0.004149378,0.01659751,0.024896266,0.020746888,0.083333333,0.208333333,0.041666667,0.083333333,0.208333333,0.166666667,0.041666667,0.166666667,0.545454545,0.454545455,1.0,3.0,1.0,0.0,0.0,1.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,1,english speaking and nordic
764,196.9,throw it away,Trippie Redd,album,melodic rap,5502398,True,!,8/9/2019,7,14,0.841,0.492,5,-7.051,1,0.227,0.159,7.27e-05,0.0803,0.279,135.032,165773,4,rap,463.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,5.35,3.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,6.0,209.0,0.004784689,0.004784689,0.004784689,0.004784689,0.019138756,0.004784689,0.009569378,0.014354067,0.004784689,0.028708134,0.071428571,0.071428571,0.071428571,0.071428571,0.285714286,0.071428571,0.142857143,0.214285714,0.142857143,0.857142857,0.0,4.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,english speaking and nordic
772,24437.35,breathin,Ariana Grande,album,dance pop,52571724,True,Sweetener,8/17/2018,9,15,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,4,pop,820.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,0.0,0.0,0.05,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,276.0,0.003623188,0.003623188,0.0,0.0,0.0,0.0,0.0,0.003623188,0.003623188,0.003623188,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.5,0.5,3.0,0.0,-1.0,1.0,0.0,0.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,english speaking and nordic
807,185.0,come & go,Juice WRLD - Marshmello,single,chicago rap,13266070,True,Come & Go (with Marshmello),7/9/2020,1,1,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,205485,4,rap,128.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,english speaking and nordic
822,272.0,nuh ready nuh ready,Calvin Harris - PARTYNEXTDOOR,single,dance pop,20814678,True,Nuh Ready Nuh Ready (feat. PARTYNEXTDOOR),2/8/2018,1,1,0.754,0.779,1,-3.288,0,0.0387,0.063,2.81e-05,0.0758,0.41,116.003,184172,4,pop,1010.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.25,4.0,6.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,349.0,0.00286533,0.011461318,0.00286533,0.00286533,0.008595989,0.00286533,0.005730659,0.005730659,0.00286533,0.014326648,0.066666667,0.266666667,0.066666667,0.066666667,0.2,0.066666667,0.133333333,0.133333333,0.166666667,0.833333333,1.0,5.0,1.0,0.0,0.0,1.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,english speaking and nordic
845,6840.85,demons and angels,A Boogie Wit da Hoodie - Juice WRLD,album,melodic rap,5184928,True,Hoodie SZN,12/21/2018,6,20,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4,rap,694.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,1,english speaking and nordic
866,34641.65,nowadays,Lil Skies - Landon Cube,album,melodic rap,4514676,True,Life of a Dark Rose,12/12/2017,14,14,0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993,203908,4,rap,1068.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,1.0,1.0,-1.05,-2.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,5.0,130.0,0.007692308,0.030769231,0.007692308,0.007692308,0.030769231,0.007692308,0.023076923,0.023076923,0.023076923,0.038461538,0.055555556,0.222222222,0.055555556,0.055555556,0.222222222,0.055555556,0.166666667,0.166666667,0.375,0.625,0.0,2.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,english speaking and nordic
877,849.0,all around me,Justin Bieber,album,canadian pop,39214943,False,Changes,2/14/2020,1,17,0.566,0.438,0,-7.564,0,0.0367,0.809,0.0,0.212,0.692,117.127,136907,4,pop,274.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-1.0,1.0,0.9,0.0,-2.0,4.0,0.0,4.0,0.0,1.0,6.0,3.0,1.0,4.0,2.0,6.0,193.0,0.0,0.020725389,0.0,0.005181347,0.031088083,0.015544041,0.005181347,0.020725389,0.010362694,0.031088083,0.0,0.210526316,0.0,0.052631579,0.315789474,0.157894737,0.052631579,0.210526316,0.25,0.75,0.0,1.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,english speaking and nordic
902,785.5,highway to hell,AC/DC,album,album rock,16711265,False,Highway to Hell,7/27/1979,1,10,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400,4,rock,15077.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.7,-2.0,-7.0,-1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,142.0,0.007042254,0.0,0.014084507,0.007042254,0.0,0.007042254,0.0,0.0,0.014084507,0.007042254,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.666666667,0.333333333,2.0,1.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,1,english speaking and nordic
925,869.15,without you,Luke Combs - Amanda Shires,album,contemporary country,3747160,False,What You See Ain't Always What You Get (Deluxe Edition),10/23/2020,22,23,0.522,0.659,6,-6.016,1,0.0304,0.307,0.0,0.102,0.355,141.996,224987,4,country,22.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,170.0,0.0,0.0,0.0,0.005882353,0.005882353,0.005882353,0.011764706,0.005882353,0.011764706,0.011764706,0.0,0.0,0.0,0.166666667,0.166666667,0.166666667,0.333333333,0.166666667,0.5,0.5,0.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,english speaking and nordic
933,87.2,"white christmas - spotify singles - holiday, recorded at air studios, london",George Ezra,single,folk-pop,3283528,False,"White Christmas (Spotify Singles - Holiday, Recorded at Air Studios, London)",11/29/2017,1,1,0.586,0.32,0,-12.788,1,0.0289,0.637,0.00202,0.128,0.437,115.808,192459,4,k-pop,1081.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0,0,english speaking and nordic
949,349.15,why would i stop?,Big Sean,album,detroit hip hop,7838718,True,Detroit 2,9/4/2020,1,21,0.778,0.727,1,-6.115,0,0.0837,0.0212,0.0,0.101,0.218,119.972,152263,4,hip hop,71.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,english speaking and nordic
952,22.4,tough love,Avicii - Agnes - Vargas & Lagola,album,big room,18439913,False,TIM,6/6/2019,4,12,0.402,0.754,8,-4.837,1,0.0432,0.143,0.0,0.358,0.621,108.17,191248,4,house,527.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-8.0,-3.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,7.0,4.0,276.0,0.010869565,0.010869565,0.003623188,0.0,0.007246377,0.007246377,0.003623188,0.010869565,0.025362319,0.014492754,0.2,0.2,0.066666667,0.0,0.133333333,0.133333333,0.066666667,0.2,0.636363636,0.363636364,6.0,12.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0,0,english speaking and nordic
970,23903.3,walk em down,NLE Choppa - Roddy Ricch,single,memphis hip hop,2371258,True,Walk Em Down (feat. Roddy Ricch),3/19/2020,1,1,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,173288,4,hip hop,240.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.25,-2.0,-4.0,-1.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,6.0,5.0,403.0,0.009925558,0.009925558,0.007444169,0.012406948,0.007444169,0.004962779,0.007444169,0.009925558,0.014888337,0.012406948,0.142857143,0.142857143,0.107142857,0.178571429,0.107142857,0.071428571,0.107142857,0.142857143,0.545454545,0.454545455,10.0,10.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,english speaking and nordic
